target_end_date,location,target,observation
2020-05-16,17,cum death,4129
2020-05-16,18,cum death,1745
2020-05-16,19,cum death,346
2020-05-16,20,cum death,195
2020-05-16,21,cum death,334
2020-05-16,22,cum death,2479
2020-05-16,23,cum death,70
2020-05-16,24,cum death,1957
2020-05-16,25,cum death,5705
2020-05-16,26,cum death,5114
2020-05-16,27,cum death,709
2020-05-16,28,cum death,510
2020-05-16,29,cum death,696
2020-05-16,30,cum death,16
2020-05-16,31,cum death,123
2020-05-16,32,cum death,347
2020-05-16,33,cum death,171
2020-05-16,34,cum death,12013
2020-05-16,35,cum death,259
2020-05-16,36,cum death,28718
2020-05-16,37,cum death,676
2020-05-16,38,cum death,42
2020-05-16,39,cum death,1687
2020-05-16,40,cum death,288
2020-05-16,41,cum death,137
2020-05-16,42,cum death,4505
2020-05-16,44,cum death,644
2020-05-16,45,cum death,380
2020-05-16,46,cum death,44
2020-05-16,47,cum death,295
2020-05-16,48,cum death,1479
2020-05-16,49,cum death,78
2020-05-16,50,cum death,53
2020-05-16,51,cum death,1003
2020-05-16,53,cum death,1024
2020-05-16,54,cum death,64
2020-05-16,55,cum death,488
2020-05-16,56,cum death,7
2020-05-16,60,cum death,0
2020-05-16,66,cum death,5
2020-05-16,69,cum death,2
2020-05-16,72,cum death,122
2020-05-16,78,cum death,6
2020-05-16,US,cum death,92374
2020-05-23,01,cum death,549
2020-05-23,02,cum death,10
2020-05-23,04,cum death,801
2020-05-23,05,cum death,115
2020-05-23,06,cum death,3684
2020-05-23,08,cum death,1557
2020-05-23,09,cum death,3675
2020-05-23,10,cum death,441
2020-05-23,11,cum death,427
2020-05-23,12,cum death,2233
2020-05-23,13,cum death,1822
2020-05-23,15,cum death,17
2020-05-23,16,cum death,79
2020-05-23,17,cum death,4790
2020-05-23,18,cum death,1960
2020-05-23,19,cum death,446
2020-05-23,20,cum death,205
2020-05-23,21,cum death,391
2020-05-23,22,cum death,2668
2020-05-23,23,cum death,77
2020-05-23,24,cum death,2243
2020-05-23,25,cum death,6304
2020-05-23,26,cum death,5460
2020-05-23,27,cum death,861
2020-05-23,28,cum death,616
2020-05-23,29,cum death,770
2020-05-23,30,cum death,16
2020-05-23,31,cum death,147
2020-05-23,32,cum death,387
2020-05-23,33,cum death,208
2020-05-23,34,cum death,12869
2020-05-23,35,cum death,308
2020-05-23,36,cum death,29905
2020-05-23,37,cum death,778
2020-05-23,38,cum death,52
2020-05-23,39,cum death,1935
2020-05-23,40,cum death,311
2020-05-23,41,cum death,147
2020-05-23,42,cum death,5140
2020-05-23,44,cum death,749
2020-05-23,45,cum death,425
2020-05-23,46,cum death,50
2020-05-23,47,cum death,329
2020-05-23,48,cum death,1648
2020-05-23,49,cum death,97
2020-05-23,50,cum death,54
2020-05-23,51,cum death,1159
2020-05-23,53,cum death,1075
2020-05-23,54,cum death,72
2020-05-23,55,cum death,556
2020-05-23,56,cum death,12
2020-05-23,60,cum death,0
2020-05-23,66,cum death,5
2020-05-23,69,cum death,2
2020-05-23,72,cum death,127
2020-05-23,78,cum death,6
2020-05-23,US,cum death,100773
2020-05-30,01,cum death,618
2020-05-30,02,cum death,10
2020-05-30,04,cum death,904
2020-05-30,05,cum death,133
2020-05-30,06,cum death,4078
2020-05-30,08,cum death,1608
2020-05-30,09,cum death,3912
2020-05-30,10,cum death,494
2020-05-30,11,cum death,462
2020-05-30,12,cum death,2447
2020-05-30,13,cum death,2004
2020-05-30,15,cum death,17
2020-05-30,16,cum death,82
2020-05-30,17,cum death,5330
2020-05-30,18,cum death,2096
2020-05-30,19,cum death,531
2020-05-30,20,cum death,215
2020-05-30,21,cum death,431
2020-05-30,22,cum death,2786
2020-05-30,23,cum death,89
2020-05-30,24,cum death,2509
2020-05-30,25,cum death,6768
2020-05-30,26,cum death,5704
2020-05-30,27,cum death,1036
2020-05-30,28,cum death,723
2020-05-30,29,cum death,820
2020-05-30,30,cum death,17
2020-05-30,31,cum death,170
2020-05-30,32,cum death,417
2020-05-30,33,cum death,238
2020-05-30,34,cum death,13450
2020-05-30,35,cum death,351
2020-05-30,36,cum death,30513
2020-05-30,37,cum death,929
2020-05-30,38,cum death,60
2020-05-30,39,cum death,2104
2020-05-30,40,cum death,334
2020-05-30,41,cum death,153
2020-05-30,42,cum death,5554
2020-05-30,44,cum death,824
2020-05-30,45,cum death,487
2020-05-30,46,cum death,62
2020-05-30,47,cum death,364
2020-05-30,48,cum death,1863
2020-05-30,49,cum death,112
2020-05-30,50,cum death,55
2020-05-30,51,cum death,1370
2020-05-30,53,cum death,1117
2020-05-30,54,cum death,75
2020-05-30,55,cum death,645
2020-05-30,56,cum death,16
2020-05-30,60,cum death,0
2020-05-30,66,cum death,5
2020-05-30,69,cum death,2
2020-05-30,72,cum death,133
2020-05-30,78,cum death,6
2020-05-30,US,cum death,107236
2020-06-06,01,cum death,689
2020-06-06,02,cum death,10
2020-06-06,04,cum death,1043
2020-06-06,05,cum death,154
2020-06-06,06,cum death,4544
2020-06-06,08,cum death,1649
2020-06-06,09,cum death,4055
2020-06-06,10,cum death,521
2020-06-06,11,cum death,483
2020-06-06,12,cum death,2688
2020-06-06,13,cum death,2178
2020-06-06,15,cum death,17
2020-06-06,16,cum death,83
2020-06-06,17,cum death,5864
2020-06-06,18,cum death,2233
2020-06-06,19,cum death,599
2020-06-06,20,cum death,233
2020-06-06,21,cum death,470
2020-06-06,22,cum death,2925
2020-06-06,23,cum death,98
2020-06-06,24,cum death,2740
2020-06-06,25,cum death,7289
2020-06-06,26,cum death,5916
2020-06-06,27,cum death,1181
2020-06-06,28,cum death,811
2020-06-06,29,cum death,856
2020-06-06,30,cum death,18
2020-06-06,31,cum death,187
2020-06-06,32,cum death,437
2020-06-06,33,cum death,283
2020-06-06,34,cum death,13945
2020-06-06,35,cum death,392
2020-06-06,36,cum death,30988
2020-06-06,37,cum death,1028
2020-06-06,38,cum death,72
2020-06-06,39,cum death,2276
2020-06-06,40,cum death,347
2020-06-06,41,cum death,161
2020-06-06,42,cum death,5940
2020-06-06,44,cum death,882
2020-06-06,45,cum death,545
2020-06-06,46,cum death,65
2020-06-06,47,cum death,417
2020-06-06,48,cum death,2050
2020-06-06,49,cum death,121
2020-06-06,50,cum death,55
2020-06-06,51,cum death,1461
2020-06-06,53,cum death,1159
2020-06-06,54,cum death,84
2020-06-06,55,cum death,690
2020-06-06,56,cum death,17
2020-06-06,60,cum death,0
2020-06-06,66,cum death,5
2020-06-06,69,cum death,2
2020-06-06,72,cum death,142
2020-06-06,78,cum death,6
2020-06-06,US,cum death,113107
2020-06-13,01,cum death,773
2020-06-13,02,cum death,12
2020-06-13,04,cum death,1189
2020-06-13,05,cum death,177
2020-06-13,06,cum death,4991
2020-06-13,08,cum death,1671
2020-06-13,09,cum death,4186
2020-06-13,10,cum death,540
2020-06-13,11,cum death,511
2020-06-13,12,cum death,2925
2020-06-13,13,cum death,2447
2020-06-13,15,cum death,17
2020-06-13,16,cum death,87
2020-06-13,17,cum death,6289
2020-06-13,18,cum death,2351
2020-06-13,19,cum death,650
2020-06-13,20,cum death,245
2020-06-13,21,cum death,499
2020-06-13,22,cum death,3004
2020-06-13,23,cum death,100
2020-06-13,24,cum death,2926
2020-06-13,25,cum death,7576
2020-06-13,26,cum death,6013
2020-06-13,27,cum death,1314
2020-06-13,28,cum death,889
2020-06-13,29,cum death,895
2020-06-13,30,cum death,18
2020-06-13,31,cum death,215
2020-06-13,32,cum death,462
2020-06-13,33,cum death,318
2020-06-13,34,cum death,14476
2020-06-13,35,cum death,431
2020-06-13,36,cum death,31410
2020-06-13,37,cum death,1127
2020-06-13,38,cum death,74
2020-06-13,39,cum death,2389
2020-06-13,40,cum death,359
2020-06-13,41,cum death,173
2020-06-13,42,cum death,6221
2020-06-13,44,cum death,906
2020-06-13,45,cum death,599
2020-06-13,46,cum death,75
2020-06-13,47,cum death,472
2020-06-13,48,cum death,2227
2020-06-13,49,cum death,139
2020-06-13,50,cum death,55
2020-06-13,51,cum death,1541
2020-06-13,53,cum death,1207
2020-06-13,54,cum death,88
2020-06-13,55,cum death,734
2020-06-13,56,cum death,18
2020-06-13,60,cum death,0
2020-06-13,66,cum death,5
2020-06-13,69,cum death,2
2020-06-13,72,cum death,146
2020-06-13,78,cum death,6
2020-06-13,US,cum death,118173
2020-06-20,01,cum death,838
2020-06-20,02,cum death,12
2020-06-20,04,cum death,1346
2020-06-20,05,cum death,224
2020-06-20,06,cum death,5424
2020-06-20,08,cum death,1693
2020-06-20,09,cum death,4251
2020-06-20,10,cum death,552
2020-06-20,11,cum death,531
2020-06-20,12,cum death,3144
2020-06-20,13,cum death,2642
2020-06-20,15,cum death,17
2020-06-20,16,cum death,89
2020-06-20,17,cum death,6625
2020-06-20,18,cum death,2465
2020-06-20,19,cum death,681
2020-06-20,20,cum death,256
2020-06-20,21,cum death,524
2020-06-20,22,cum death,3104
2020-06-20,23,cum death,102
2020-06-20,24,cum death,3052
2020-06-20,25,cum death,7828
2020-06-20,26,cum death,6087
2020-06-20,27,cum death,1404
2020-06-20,28,cum death,938
2020-06-20,29,cum death,983
2020-06-20,30,cum death,20
2020-06-20,31,cum death,244
2020-06-20,32,cum death,486
2020-06-20,33,cum death,339
2020-06-20,34,cum death,14785
2020-06-20,35,cum death,466
2020-06-20,36,cum death,31656
2020-06-20,37,cum death,1215
2020-06-20,38,cum death,76
2020-06-20,39,cum death,2481
2020-06-20,40,cum death,368
2020-06-20,41,cum death,189
2020-06-20,42,cum death,6427
2020-06-20,44,cum death,942
2020-06-20,45,cum death,644
2020-06-20,46,cum death,81
2020-06-20,47,cum death,524
2020-06-20,48,cum death,2464
2020-06-20,49,cum death,155
2020-06-20,50,cum death,56
2020-06-20,51,cum death,1607
2020-06-20,53,cum death,1243
2020-06-20,54,cum death,88
2020-06-20,55,cum death,772
2020-06-20,56,cum death,20
2020-06-20,60,cum death,0
2020-06-20,66,cum death,5
2020-06-20,69,cum death,2
2020-06-20,72,cum death,147
2020-06-20,78,cum death,6
2020-06-20,US,cum death,122323
2020-06-27,01,cum death,919
2020-06-27,02,cum death,14
2020-06-27,04,cum death,1580
2020-06-27,05,cum death,259
2020-06-27,06,cum death,5820
2020-06-27,08,cum death,1714
2020-06-27,09,cum death,4311
2020-06-27,10,cum death,562
2020-06-27,11,cum death,548
2020-06-27,12,cum death,3390
2020-06-27,13,cum death,2776
2020-06-27,15,cum death,18
2020-06-27,16,cum death,91
2020-06-27,17,cum death,6873
2020-06-27,18,cum death,2541
2020-06-27,19,cum death,704
2020-06-27,20,cum death,268
2020-06-27,21,cum death,554
2020-06-27,22,cum death,3190
2020-06-27,23,cum death,104
2020-06-27,24,cum death,3157
2020-06-27,25,cum death,8041
2020-06-27,26,cum death,6153
2020-06-27,27,cum death,1452
2020-06-27,28,cum death,1035
2020-06-27,29,cum death,1024
2020-06-27,30,cum death,22
2020-06-27,31,cum death,267
2020-06-27,32,cum death,500
2020-06-27,33,cum death,367
2020-06-27,34,cum death,14948
2020-06-27,35,cum death,491
2020-06-27,36,cum death,31890
2020-06-27,37,cum death,1353
2020-06-27,38,cum death,78
2020-06-27,39,cum death,2562
2020-06-27,40,cum death,384
2020-06-27,41,cum death,202
2020-06-27,42,cum death,6612
2020-06-27,44,cum death,965
2020-06-27,45,cum death,711
2020-06-27,46,cum death,91
2020-06-27,47,cum death,584
2020-06-27,48,cum death,2740
2020-06-27,49,cum death,167
2020-06-27,50,cum death,56
2020-06-27,51,cum death,1724
2020-06-27,53,cum death,1288
2020-06-27,54,cum death,93
2020-06-27,55,cum death,807
2020-06-27,56,cum death,20
2020-06-27,60,cum death,0
2020-06-27,66,cum death,5
2020-06-27,69,cum death,2
2020-06-27,72,cum death,152
2020-06-27,78,cum death,6
2020-06-27,US,cum death,126188
2020-07-04,01,cum death,1007
2020-07-04,02,cum death,16
2020-07-04,04,cum death,1817
2020-07-04,05,cum death,286
2020-07-04,06,cum death,6271
2020-07-04,08,cum death,1746
2020-07-04,09,cum death,4335
2020-07-04,10,cum death,569
2020-07-04,11,cum death,557
2020-07-04,12,cum death,3702
2020-07-04,13,cum death,2857
2020-07-04,15,cum death,19
2020-07-04,16,cum death,93
2020-07-04,17,cum death,7014
2020-07-04,18,cum death,2607
2020-07-04,19,cum death,721
2020-07-04,20,cum death,283
2020-07-04,21,cum death,585
2020-07-04,22,cum death,3278
2020-07-04,23,cum death,107
2020-07-04,24,cum death,3236
2020-07-04,25,cum death,8172
2020-07-04,26,cum death,6218
2020-07-04,27,cum death,1503
2020-07-04,28,cum death,1107
2020-07-04,29,cum death,1061
2020-07-04,30,cum death,23
2020-07-04,31,cum death,284
2020-07-04,32,cum death,530
2020-07-04,33,cum death,379
2020-07-04,34,cum death,15189
2020-07-04,35,cum death,513
2020-07-04,36,cum death,32044
2020-07-04,37,cum death,1422
2020-07-04,38,cum death,80
2020-07-04,39,cum death,2654
2020-07-04,40,cum death,398
2020-07-04,41,cum death,213
2020-07-04,42,cum death,6756
2020-07-04,44,cum death,986
2020-07-04,45,cum death,813
2020-07-04,46,cum death,97
2020-07-04,47,cum death,637
2020-07-04,48,cum death,3152
2020-07-04,49,cum death,181
2020-07-04,50,cum death,56
2020-07-04,51,cum death,1849
2020-07-04,53,cum death,1335
2020-07-04,54,cum death,94
2020-07-04,55,cum death,827
2020-07-04,56,cum death,20
2020-07-04,60,cum death,0
2020-07-04,66,cum death,5
2020-07-04,69,cum death,2
2020-07-04,72,cum death,155
2020-07-04,78,cum death,6
2020-07-04,US,cum death,129870
2020-07-11,01,cum death,1114
2020-07-11,02,cum death,17
2020-07-11,04,cum death,2151
2020-07-11,05,cum death,319
2020-07-11,06,cum death,7000
2020-07-11,08,cum death,1774
2020-07-11,09,cum death,4348
2020-07-11,10,cum death,576
2020-07-11,11,cum death,568
2020-07-11,12,cum death,4197
2020-07-11,13,cum death,2996
2020-07-11,15,cum death,19
2020-07-11,16,cum death,102
2020-07-11,17,cum death,7369
2020-07-11,18,cum death,2681
2020-07-11,19,cum death,748
2020-07-11,20,cum death,295
2020-07-11,21,cum death,622
2020-07-11,22,cum death,3403
2020-07-11,23,cum death,112
2020-07-11,24,cum death,3310
2020-07-11,25,cum death,8310
2020-07-11,26,cum death,6313
2020-07-11,27,cum death,1537
2020-07-11,28,cum death,1230
2020-07-11,29,cum death,1102
2020-07-11,30,cum death,29
2020-07-11,31,cum death,285
2020-07-11,32,cum death,592
2020-07-11,33,cum death,391
2020-07-11,34,cum death,15525
2020-07-11,35,cum death,543
2020-07-11,36,cum death,32216
2020-07-11,37,cum death,1513
2020-07-11,38,cum death,87
2020-07-11,39,cum death,2766
2020-07-11,40,cum death,421
2020-07-11,41,cum death,232
2020-07-11,42,cum death,6902
2020-07-11,44,cum death,1000
2020-07-11,45,cum death,951
2020-07-11,46,cum death,109
2020-07-11,47,cum death,738
2020-07-11,48,cum death,3875
2020-07-11,49,cum death,212
2020-07-11,50,cum death,56
2020-07-11,51,cum death,1962
2020-07-11,53,cum death,1400
2020-07-11,54,cum death,96
2020-07-11,55,cum death,847
2020-07-11,56,cum death,21
2020-07-11,60,cum death,0
2020-07-11,66,cum death,5
2020-07-11,69,cum death,2
2020-07-11,72,cum death,167
2020-07-11,78,cum death,6
2020-07-11,US,cum death,135165
2020-07-18,01,cum death,1286
2020-07-18,02,cum death,18
2020-07-18,04,cum death,2730
2020-07-18,05,cum death,357
2020-07-18,06,cum death,7651
2020-07-18,08,cum death,1817
2020-07-18,09,cum death,4396
2020-07-18,10,cum death,583
2020-07-18,11,cum death,578
2020-07-18,12,cum death,4895
2020-07-18,13,cum death,3169
2020-07-18,15,cum death,24
2020-07-18,16,cum death,119
2020-07-18,17,cum death,7483
2020-07-18,18,cum death,2748
2020-07-18,19,cum death,789
2020-07-18,20,cum death,308
2020-07-18,21,cum death,667
2020-07-18,22,cum death,3509
2020-07-18,23,cum death,117
2020-07-18,24,cum death,3368
2020-07-18,25,cum death,8419
2020-07-18,26,cum death,6364
2020-07-18,27,cum death,1578
2020-07-18,28,cum death,1346
2020-07-18,29,cum death,1148
2020-07-18,30,cum death,37
2020-07-18,31,cum death,301
2020-07-18,32,cum death,646
2020-07-18,33,cum death,396
2020-07-18,34,cum death,15699
2020-07-18,35,cum death,569
2020-07-18,36,cum death,32331
2020-07-18,37,cum death,1648
2020-07-18,38,cum death,90
2020-07-18,39,cum death,2877
2020-07-18,40,cum death,451
2020-07-18,41,cum death,257
2020-07-18,42,cum death,7024
2020-07-18,44,cum death,1012
2020-07-18,45,cum death,1135
2020-07-18,46,cum death,116
2020-07-18,47,cum death,838
2020-07-18,48,cum death,4869
2020-07-18,49,cum death,243
2020-07-18,50,cum death,56
2020-07-18,51,cum death,2025
2020-07-18,53,cum death,1448
2020-07-18,54,cum death,100
2020-07-18,55,cum death,879
2020-07-18,56,cum death,24
2020-07-18,60,cum death,0
2020-07-18,66,cum death,5
2020-07-18,69,cum death,2
2020-07-18,72,cum death,178
2020-07-18,78,cum death,6
2020-07-18,US,cum death,140732
2020-07-25,01,cum death,1456
2020-07-25,02,cum death,20
2020-07-25,04,cum death,3286
2020-07-25,05,cum death,399
2020-07-25,06,cum death,8389
2020-07-25,08,cum death,1850
2020-07-25,09,cum death,4413
2020-07-25,10,cum death,594
2020-07-25,11,cum death,581
2020-07-25,12,cum death,5777
2020-07-25,13,cum death,3494
2020-07-25,15,cum death,26
2020-07-25,16,cum death,146
2020-07-25,17,cum death,7589
2020-07-25,18,cum death,2825
2020-07-25,19,cum death,826
2020-07-25,20,cum death,329
2020-07-25,21,cum death,696
2020-07-25,22,cum death,3715
2020-07-25,23,cum death,119
2020-07-25,24,cum death,3433
2020-07-25,25,cum death,8510
2020-07-25,26,cum death,6400
2020-07-25,27,cum death,1611
2020-07-25,28,cum death,1478
2020-07-25,29,cum death,1213
2020-07-25,30,cum death,46
2020-07-25,31,cum death,316
2020-07-25,32,cum death,732
2020-07-25,33,cum death,409
2020-07-25,34,cum death,15776
2020-07-25,35,cum death,607
2020-07-25,36,cum death,32446
2020-07-25,37,cum death,1811
2020-07-25,38,cum death,99
2020-07-25,39,cum death,3051
2020-07-25,40,cum death,496
2020-07-25,41,cum death,285
2020-07-25,42,cum death,7129
2020-07-25,44,cum death,1021
2020-07-25,45,cum death,1465
2020-07-25,46,cum death,122
2020-07-25,47,cum death,964
2020-07-25,48,cum death,6037
2020-07-25,49,cum death,274
2020-07-25,50,cum death,56
2020-07-25,51,cum death,2075
2020-07-25,53,cum death,1522
2020-07-25,54,cum death,103
2020-07-25,55,cum death,933
2020-07-25,56,cum death,25
2020-07-25,60,cum death,0
2020-07-25,66,cum death,5
2020-07-25,69,cum death,2
2020-07-25,72,cum death,201
2020-07-25,78,cum death,7
2020-07-25,US,cum death,147193
2020-08-01,01,cum death,1603
2020-08-01,02,cum death,24
2020-08-01,04,cum death,3747
2020-08-01,05,cum death,458
2020-08-01,06,cum death,9278
2020-08-01,08,cum death,1869
2020-08-01,09,cum death,4432
2020-08-01,10,cum death,600
2020-08-01,11,cum death,585
2020-08-01,12,cum death,7022
2020-08-01,13,cum death,3825
2020-08-01,15,cum death,26
2020-08-01,16,cum death,197
2020-08-01,17,cum death,7700
2020-08-01,18,cum death,2899
2020-08-01,19,cum death,874
2020-08-01,20,cum death,358
2020-08-01,21,cum death,740
2020-08-01,22,cum death,3949
2020-08-01,23,cum death,123
2020-08-01,24,cum death,3506
2020-08-01,25,cum death,8626
2020-08-01,26,cum death,6457
2020-08-01,27,cum death,1646
2020-08-01,28,cum death,1693
2020-08-01,29,cum death,1289
2020-08-01,30,cum death,61
2020-08-01,31,cum death,332
2020-08-01,32,cum death,832
2020-08-01,33,cum death,416
2020-08-01,34,cum death,15830
2020-08-01,35,cum death,651
2020-08-01,36,cum death,32517
2020-08-01,37,cum death,1979
2020-08-01,38,cum death,103
2020-08-01,39,cum death,3223
2020-08-01,40,cum death,549
2020-08-01,41,cum death,325
2020-08-01,42,cum death,7221
2020-08-01,44,cum death,1027
2020-08-01,45,cum death,1751
2020-08-01,46,cum death,134
2020-08-01,47,cum death,1067
2020-08-01,48,cum death,7977
2020-08-01,49,cum death,310
2020-08-01,50,cum death,57
2020-08-01,51,cum death,2215
2020-08-01,53,cum death,1619
2020-08-01,54,cum death,116
2020-08-01,55,cum death,981
2020-08-01,56,cum death,26
2020-08-01,60,cum death,0
2020-08-01,66,cum death,5
2020-08-01,69,cum death,2
2020-08-01,72,cum death,225
2020-08-01,78,cum death,8
2020-08-01,US,cum death,155088
2020-08-08,01,cum death,1755
2020-08-08,02,cum death,26
2020-08-08,04,cum death,4137
2020-08-08,05,cum death,535
2020-08-08,06,cum death,10204
2020-08-08,08,cum death,1886
2020-08-08,09,cum death,4441
2020-08-08,10,cum death,606
2020-08-08,11,cum death,590
2020-08-08,12,cum death,8109
2020-08-08,13,cum death,4186
2020-08-08,15,cum death,31
2020-08-08,16,cum death,235
2020-08-08,17,cum death,7840
2020-08-08,18,cum death,2974
2020-08-08,19,cum death,927
2020-08-08,20,cum death,380
2020-08-08,21,cum death,772
2020-08-08,22,cum death,4207
2020-08-08,23,cum death,125
2020-08-08,24,cum death,3577
2020-08-08,25,cum death,8721
2020-08-08,26,cum death,6520
2020-08-08,27,cum death,1689
2020-08-08,28,cum death,1874
2020-08-08,29,cum death,1347
2020-08-08,30,cum death,75
2020-08-08,31,cum death,345
2020-08-08,32,cum death,949
2020-08-08,33,cum death,419
2020-08-08,34,cum death,15869
2020-08-08,35,cum death,681
2020-08-08,36,cum death,32586
2020-08-08,37,cum death,2184
2020-08-08,38,cum death,112
2020-08-08,39,cum death,3374
2020-08-08,40,cum death,603
2020-08-08,41,cum death,355
2020-08-08,42,cum death,7315
2020-08-08,44,cum death,1037
2020-08-08,45,cum death,2007
2020-08-08,46,cum death,146
2020-08-08,47,cum death,1215
2020-08-08,48,cum death,9465
2020-08-08,49,cum death,335
2020-08-08,50,cum death,58
2020-08-08,51,cum death,2322
2020-08-08,53,cum death,1711
