file,ok,n_in,n_out,n_dropped_round,point_output_type,round,error
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2022-05-08-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2022-05-15-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2022-05-22-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2022-05-29-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2022-06-05-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2022-06-12-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2022-06-19-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2022-06-26-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2022-07-03-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2022-07-10-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2022-07-17-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2022-07-24-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2022-07-31-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2022-08-07-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2022-08-14-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2022-08-21-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2022-08-28-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2022-09-04-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2022-09-11-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2022-09-18-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2022-09-25-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2022-10-02-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2022-10-09-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2022-10-16-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2022-10-23-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2022-10-30-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2022-11-06-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2022-11-13-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2022-11-20-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2022-11-27-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2022-12-04-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2022-12-11-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2022-12-18-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2022-12-25-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2023-01-01-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2023-01-08-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2023-01-15-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2023-01-22-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2023-01-29-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2023-02-05-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2023-02-12-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2023-02-19-BPagano-RtDriven.csv,TRUE,48760,48760,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2023-02-26-BPagano-RtDriven.csv,TRUE,47064,47064,0,mean,R2,NA
../covid19-forecast-hub/data-processed/BPagano-RtDriven/2023-03-05-BPagano-RtDriven.csv,TRUE,47064,47064,0,mean,R2,NA
../covid19-forecast-hub/data-processed/Caltech-CS156/2020-11-01-Caltech-CS156.csv,TRUE,220,220,0,mean,R2,NA
../covid19-forecast-hub/data-processed/Caltech-CS156/2020-11-08-Caltech-CS156.csv,TRUE,220,220,0,mean,R2,NA
../covid19-forecast-hub/data-processed/Caltech-CS156/2020-11-15-Caltech-CS156.csv,TRUE,220,220,0,mean,R2,NA
../covid19-forecast-hub/data-processed/Caltech-CS156/2020-11-22-Caltech-CS156.csv,TRUE,220,220,0,mean,R2,NA
../covid19-forecast-hub/data-processed/Caltech-CS156/2020-11-29-Caltech-CS156.csv,TRUE,220,220,0,mean,R2,NA
../covid19-forecast-hub/data-processed/Caltech-CS156/2020-12-06-Caltech-CS156.csv,TRUE,220,220,0,mean,R2,NA
../covid19-forecast-hub/data-processed/Caltech-CS156/2020-12-13-Caltech-CS156.csv,TRUE,220,220,0,mean,R2,NA
../covid19-forecast-hub/data-processed/Caltech-CS156/2020-12-20-Caltech-CS156.csv,TRUE,220,220,0,mean,R2,NA
../covid19-forecast-hub/data-processed/Caltech-CS156/2020-12-27-Caltech-CS156.csv,TRUE,220,220,0,mean,R2,NA
../covid19-forecast-hub/data-processed/Caltech-CS156/2021-01-03-Caltech-CS156.csv,TRUE,220,220,0,mean,R2,NA
../covid19-forecast-hub/data-processed/Caltech-CS156/2021-01-10-Caltech-CS156.csv,TRUE,220,220,0,mean,R2,NA
../covid19-forecast-hub/data-processed/Caltech-CS156/2021-01-17-Caltech-CS156.csv,TRUE,220,220,0,mean,R2,NA
../covid19-forecast-hub/data-processed/Caltech-CS156/2021-01-31-Caltech-CS156.csv,TRUE,220,220,0,mean,R2,NA
../covid19-forecast-hub/data-processed/Caltech-CS156/2021-02-07-Caltech-CS156.csv,TRUE,220,220,0,mean,R2,NA
../covid19-forecast-hub/data-processed/Caltech-CS156/2021-02-21-Caltech-CS156.csv,TRUE,220,220,0,mean,R2,NA
../covid19-forecast-hub/data-processed/Caltech-CS156/2021-02-28-Caltech-CS156.csv,TRUE,220,220,0,mean,R2,NA
../covid19-forecast-hub/data-processed/Caltech-CS156/2021-03-07-Caltech-CS156.csv,TRUE,220,220,0,mean,R2,NA
../covid19-forecast-hub/data-processed/Caltech-CS156/2021-03-14-Caltech-CS156.csv,TRUE,220,220,0,mean,R2,NA
../covid19-forecast-hub/data-processed/Caltech-CS156/2021-03-21-Caltech-CS156.csv,TRUE,220,220,0,mean,R2,NA
../covid19-forecast-hub/data-processed/Caltech-CS156/2021-03-28-Caltech-CS156.csv,TRUE,220,220,0,mean,R2,NA
../covid19-forecast-hub/data-processed/Caltech-CS156/2021-04-11-Caltech-CS156.csv,TRUE,220,220,0,mean,R2,NA
../covid19-forecast-hub/data-processed/CDDEP-SEIR_MCMC/2020-07-05-CDDEP-SEIR_MCMC.csv,FALSE,NA,NA,NA,NA,NA,no rows match round R1 active targets (1536 dropped)
../covid19-forecast-hub/data-processed/CDDEP-SEIR_MCMC/2020-07-12-CDDEP-SEIR_MCMC.csv,FALSE,NA,NA,NA,NA,NA,no rows match round R1 active targets (62848 dropped)
../covid19-forecast-hub/data-processed/CDDEP-SEIR_MCMC/2020-07-19-CDDEP-SEIR_MCMC.csv,FALSE,NA,NA,NA,NA,NA,no rows match round R1 active targets (62848 dropped)
../covid19-forecast-hub/data-processed/CDDEP-SEIR_MCMC/2020-07-26-CDDEP-SEIR_MCMC.csv,TRUE,62848,62848,0,mean,R2,NA
../covid19-forecast-hub/data-processed/CDDEP-SEIR_MCMC/2020-08-02-CDDEP-SEIR_MCMC.csv,TRUE,62592,62592,0,mean,R2,NA
../covid19-forecast-hub/data-processed/CDDEP-SEIR_MCMC/2020-08-09-CDDEP-SEIR_MCMC.csv,TRUE,62464,62464,0,mean,R2,NA
../covid19-forecast-hub/data-processed/CDDEP-SEIR_MCMC/2020-08-16-CDDEP-SEIR_MCMC.csv,TRUE,62848,62848,0,mean,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2020-08-09-CEID-Walk.csv,TRUE,113280,113280,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2020-08-16-CEID-Walk.csv,TRUE,113280,113280,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2020-08-23-CEID-Walk.csv,TRUE,113280,113280,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2020-08-30-CEID-Walk.csv,TRUE,113280,113280,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2020-09-06-CEID-Walk.csv,TRUE,113280,113280,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2020-09-13-CEID-Walk.csv,TRUE,113280,113280,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2020-09-20-CEID-Walk.csv,TRUE,113280,113280,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2020-09-27-CEID-Walk.csv,TRUE,113280,113280,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2020-10-04-CEID-Walk.csv,TRUE,113280,113280,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2020-10-11-CEID-Walk.csv,TRUE,113280,113280,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2020-10-18-CEID-Walk.csv,TRUE,113280,113280,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2020-10-25-CEID-Walk.csv,TRUE,113280,113280,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2020-11-01-CEID-Walk.csv,TRUE,113280,113280,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2020-11-09-CEID-Walk.csv,TRUE,113280,113280,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2020-11-16-CEID-Walk.csv,TRUE,113280,113280,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2020-11-23-CEID-Walk.csv,TRUE,113280,113280,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2020-11-30-CEID-Walk.csv,TRUE,113280,113280,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2020-12-07-CEID-Walk.csv,TRUE,113280,113280,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2020-12-14-CEID-Walk.csv,TRUE,84960,84960,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2020-12-21-CEID-Walk.csv,TRUE,56640,56640,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2020-12-28-CEID-Walk.csv,TRUE,113280,113280,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-01-04-CEID-Walk.csv,TRUE,113280,113280,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-01-11-CEID-Walk.csv,TRUE,113280,113280,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-01-18-CEID-Walk.csv,TRUE,113280,113280,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-01-25-CEID-Walk.csv,TRUE,113280,113280,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-02-01-CEID-Walk.csv,TRUE,113280,113280,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-02-08-CEID-Walk.csv,TRUE,113280,113280,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-02-15-CEID-Walk.csv,TRUE,113280,113280,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-02-22-CEID-Walk.csv,TRUE,113280,113280,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-03-01-CEID-Walk.csv,TRUE,113280,113280,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-03-08-CEID-Walk.csv,TRUE,113280,113280,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-03-15-CEID-Walk.csv,TRUE,113280,113280,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-03-22-CEID-Walk.csv,TRUE,113280,113280,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-03-29-CEID-Walk.csv,TRUE,113280,113280,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-04-05-CEID-Walk.csv,TRUE,113344,113344,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-04-12-CEID-Walk.csv,TRUE,113344,113344,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-04-19-CEID-Walk.csv,TRUE,113344,113344,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-04-26-CEID-Walk.csv,TRUE,113344,113344,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-05-03-CEID-Walk.csv,TRUE,113344,113344,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-05-10-CEID-Walk.csv,TRUE,113344,113344,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-05-17-CEID-Walk.csv,TRUE,113344,113344,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-05-24-CEID-Walk.csv,TRUE,113344,113344,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-05-31-CEID-Walk.csv,TRUE,113344,113344,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-06-07-CEID-Walk.csv,TRUE,113344,113344,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-06-14-CEID-Walk.csv,TRUE,113344,113344,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-06-21-CEID-Walk.csv,TRUE,113344,113344,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-06-28-CEID-Walk.csv,TRUE,113344,113344,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-07-05-CEID-Walk.csv,TRUE,113344,113344,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-07-12-CEID-Walk.csv,TRUE,113344,113344,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-07-19-CEID-Walk.csv,TRUE,113344,113344,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-07-26-CEID-Walk.csv,TRUE,113344,113344,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-08-02-CEID-Walk.csv,TRUE,113344,113344,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-08-09-CEID-Walk.csv,TRUE,113344,113344,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-08-16-CEID-Walk.csv,TRUE,113344,113344,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-08-23-CEID-Walk.csv,TRUE,113344,113344,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-08-30-CEID-Walk.csv,TRUE,113344,113344,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-09-06-CEID-Walk.csv,TRUE,113344,113344,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-09-13-CEID-Walk.csv,TRUE,113344,113344,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-09-20-CEID-Walk.csv,TRUE,113344,113344,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-09-27-CEID-Walk.csv,TRUE,113344,113344,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-10-04-CEID-Walk.csv,TRUE,113344,113344,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2021-10-11-CEID-Walk.csv,TRUE,113344,113344,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2022-04-18-CEID-Walk.csv,TRUE,7296,7296,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2022-04-25-CEID-Walk.csv,TRUE,7296,7296,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2022-05-02-CEID-Walk.csv,TRUE,7296,7296,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2022-05-09-CEID-Walk.csv,TRUE,7296,7296,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2022-05-16-CEID-Walk.csv,TRUE,7296,7296,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2022-05-23-CEID-Walk.csv,TRUE,7296,7296,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2022-05-30-CEID-Walk.csv,TRUE,7296,7296,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2022-06-06-CEID-Walk.csv,TRUE,7296,7296,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2022-06-13-CEID-Walk.csv,TRUE,7296,7296,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2022-06-20-CEID-Walk.csv,TRUE,7296,7296,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2022-07-11-CEID-Walk.csv,TRUE,7296,7296,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2022-07-18-CEID-Walk.csv,TRUE,7296,7296,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2022-07-25-CEID-Walk.csv,TRUE,7296,7296,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2022-08-08-CEID-Walk.csv,TRUE,7296,7296,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2022-08-22-CEID-Walk.csv,TRUE,7296,7296,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2022-08-29-CEID-Walk.csv,TRUE,7296,7296,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2022-09-05-CEID-Walk.csv,TRUE,7296,7296,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2022-09-12-CEID-Walk.csv,TRUE,7296,7296,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2022-09-19-CEID-Walk.csv,TRUE,7296,7296,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2022-09-26-CEID-Walk.csv,TRUE,7296,7296,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2022-10-17-CEID-Walk.csv,TRUE,7296,7296,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2022-10-31-CEID-Walk.csv,TRUE,7296,7296,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2022-11-07-CEID-Walk.csv,TRUE,7296,7296,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2022-11-14-CEID-Walk.csv,TRUE,7296,7296,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2022-11-21-CEID-Walk.csv,TRUE,7296,7296,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2022-11-28-CEID-Walk.csv,TRUE,7296,7296,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2022-12-26-CEID-Walk.csv,TRUE,7296,7296,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2023-01-30-CEID-Walk.csv,TRUE,7296,7296,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2023-02-06-CEID-Walk.csv,TRUE,7296,7296,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2023-02-13-CEID-Walk.csv,TRUE,7296,7296,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2023-02-27-CEID-Walk.csv,TRUE,7296,7296,0,median,R2,NA
../covid19-forecast-hub/data-processed/CEID-Walk/2023-03-13-CEID-Walk.csv,FALSE,NA,NA,NA,NA,NA,no rows match round R3 active targets (7296 dropped)
../covid19-forecast-hub/data-processed/CEPH-Rtrend_covid/2022-12-12-CEPH-Rtrend_covid.csv,TRUE,35420,35420,0,NA,R2,NA
../covid19-forecast-hub/data-processed/CEPH-Rtrend_covid/2022-12-19-CEPH-Rtrend_covid.csv,TRUE,34776,34776,0,NA,R2,NA
../covid19-forecast-hub/data-processed/CEPH-Rtrend_covid/2022-12-26-CEPH-Rtrend_covid.csv,TRUE,34776,34776,0,NA,R2,NA
../covid19-forecast-hub/data-processed/CEPH-Rtrend_covid/2023-01-02-CEPH-Rtrend_covid.csv,TRUE,34776,34776,0,NA,R2,NA
../covid19-forecast-hub/data-processed/CEPH-Rtrend_covid/2023-01-09-CEPH-Rtrend_covid.csv,TRUE,34776,34776,0,NA,R2,NA
../covid19-forecast-hub/data-processed/CEPH-Rtrend_covid/2023-01-16-CEPH-Rtrend_covid.csv,TRUE,34776,34776,0,NA,R2,NA
../covid19-forecast-hub/data-processed/CEPH-Rtrend_covid/2023-01-23-CEPH-Rtrend_covid.csv,TRUE,34132,34132,0,NA,R2,NA
../covid19-forecast-hub/data-processed/CEPH-Rtrend_covid/2023-01-30-CEPH-Rtrend_covid.csv,TRUE,34132,34132,0,NA,R2,NA
../covid19-forecast-hub/data-processed/CEPH-Rtrend_covid/2023-02-06-CEPH-Rtrend_covid.csv,TRUE,34132,34132,0,NA,R2,NA
../covid19-forecast-hub/data-processed/CEPH-Rtrend_covid/2023-02-13-CEPH-Rtrend_covid.csv,TRUE,34132,34132,0,NA,R2,NA
../covid19-forecast-hub/data-processed/CEPH-Rtrend_covid/2023-02-20-CEPH-Rtrend_covid.csv,TRUE,34132,34132,0,NA,R2,NA
../covid19-forecast-hub/data-processed/CEPH-Rtrend_covid/2023-02-27-CEPH-Rtrend_covid.csv,TRUE,34132,34132,0,NA,R2,NA
../covid19-forecast-hub/data-processed/CEPH-Rtrend_covid/2023-03-06-CEPH-Rtrend_covid.csv,TRUE,34132,34132,0,NA,R3,NA
../covid19-forecast-hub/data-processed/CEPH-Rtrend_covid/2023-03-13-CEPH-Rtrend_covid.csv,TRUE,34132,34132,0,NA,R3,NA
../covid19-forecast-hub/data-processed/CEPH-Rtrend_covid/2023-03-20-CEPH-Rtrend_covid.csv,TRUE,34132,34132,0,NA,R3,NA
../covid19-forecast-hub/data-processed/CEPH-Rtrend_covid/2023-03-27-CEPH-Rtrend_covid.csv,TRUE,34132,34132,0,NA,R3,NA
../covid19-forecast-hub/data-processed/CEPH-Rtrend_covid/2023-04-03-CEPH-Rtrend_covid.csv,TRUE,34132,34132,0,NA,R3,NA
../covid19-forecast-hub/data-processed/CEPH-Rtrend_covid/2023-04-10-CEPH-Rtrend_covid.csv,TRUE,34132,34132,0,NA,R3,NA
../covid19-forecast-hub/data-processed/CEPH-Rtrend_covid/2023-04-17-CEPH-Rtrend_covid.csv,TRUE,34132,34132,0,NA,R3,NA
../covid19-forecast-hub/data-processed/CEPH-Rtrend_covid/2023-04-24-CEPH-Rtrend_covid.csv,TRUE,34132,34132,0,NA,R3,NA
../covid19-forecast-hub/data-processed/CEPH-Rtrend_covid/2023-05-01-CEPH-Rtrend_covid.csv,TRUE,34132,34132,0,NA,R3,NA
../covid19-forecast-hub/data-processed/CEPH-Rtrend_covid/2023-05-08-CEPH-Rtrend_covid.csv,TRUE,34132,34132,0,NA,R3,NA
../covid19-forecast-hub/data-processed/CEPH-Rtrend_covid/2023-05-15-CEPH-Rtrend_covid.csv,TRUE,34132,34132,0,NA,R3,NA
../covid19-forecast-hub/data-processed/CEPH-Rtrend_covid/2023-05-22-CEPH-Rtrend_covid.csv,TRUE,34132,34132,0,NA,R3,NA
../covid19-forecast-hub/data-processed/CEPH-Rtrend_covid/2023-05-29-CEPH-Rtrend_covid.csv,TRUE,34132,34132,0,NA,R3,NA
../covid19-forecast-hub/data-processed/CEPH-Rtrend_covid/2023-06-05-CEPH-Rtrend_covid.csv,TRUE,34132,34132,0,NA,R3,NA
../covid19-forecast-hub/data-processed/CEPH-Rtrend_covid/2023-06-12-CEPH-Rtrend_covid.csv,TRUE,34132,34132,0,NA,R3,NA
../covid19-forecast-hub/data-processed/CEPH-Rtrend_covid/2023-06-26-CEPH-Rtrend_covid.csv,TRUE,35351,35351,0,NA,R3,NA
../covid19-forecast-hub/data-processed/CEPH-Rtrend_covid/2023-07-03-CEPH-Rtrend_covid.csv,TRUE,35351,35351,0,NA,R3,NA
../covid19-forecast-hub/data-processed/CEPH-Rtrend_covid/2023-07-10-CEPH-Rtrend_covid.csv,TRUE,35351,35351,0,NA,R3,NA
../covid19-forecast-hub/data-processed/CEPH-Rtrend_covid/2023-07-17-CEPH-Rtrend_covid.csv,TRUE,35351,35351,0,NA,R3,NA
../covid19-forecast-hub/data-processed/CEPH-Rtrend_covid/2023-07-24-CEPH-Rtrend_covid.csv,TRUE,35351,35351,0,NA,R3,NA
../covid19-forecast-hub/data-processed/CEPH-Rtrend_covid/2023-07-31-CEPH-Rtrend_covid.csv,TRUE,35351,35351,0,NA,R3,NA
